batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag
BATCH_04033,Nashik,Line_D,1223,1056,1009,47,27,0.53,5,Medium,C,Transmission,West,1
BATCH_04034,Nashik,Line_A,1104,900,884,16,33,0.36,9,High,A,Engine,South,1
BATCH_04035,Nashik,Line_D,1112,966,942,24,35,0.38,9,Medium,C,Axle,West,1
BATCH_04036,Bangalore,Line_B,1060,1028,990,38,36,0.4,2,Medium,A,Axle,South,0
BATCH_04037,Nashik,Line_B,1237,1221,1169,52,35,0.61,9,High,B,Electronics,North,1
BATCH_04038,Chakan,Line_B,1294,1008,971,37,33,0.14,2,Low,B,Axle,West,0
BATCH_04039,Bangalore,Line_A,1135,897,870,27,33,0.33,7,Low,B,Axle,East,0
BATCH_04040,Nashik,Line_B,1232,1276,1224,52,28,0.25,6,High,B,Electronics,North,1
BATCH_04041,Bangalore,Line_C,1028,828,775,53,37,0.13,1,High,C,Axle,North,1
BATCH_04042,Nashik,Line_A,1105,1062,1036,26,42,0.24,4,Low,A,Axle,East,0
BATCH_04043,Chakan,Line_B,704,708,687,21,34,0.43,4,Low,A,Engine,North,0
BATCH_04044,Nashik,Line_C,767,762,725,37,41,0.13,9,Low,A,Brake,East,0
BATCH_04045,Chakan,Line_C,880,857,827,30,33,0.1,10,Medium,B,Electronics,North,0
BATCH_04046,Chakan,Line_C,1133,1110,1040,70,25,0.08,11,Medium,C,Engine,West,0
BATCH_04047,Bangalore,Line_C,1296,1276,1229,47,42,0.24,1,High,A,Engine,East,0
BATCH_04048,Bangalore,Line_D,888,847,821,26,34,0.09,9,High,A,Transmission,East,1
BATCH_04049,Bangalore,Line_C,1186,860,836,24,37,0.05,1,Medium,A,Engine,South,0
BATCH_04050,Nashik,Line_A,1161,1026,983,43,36,0.14,11,High,B,Engine,South,1
BATCH_04051,Chakan,Line_D,895,774,747,27,29,0.35,2,Low,C,Transmission,North,0
BATCH_04052,Bangalore,Line_A,736,688,661,27,27,0.19,1,Medium,C,Electronics,North,0
BATCH_04053,Nashik,Line_D,1238,935,897,38,30,0.15,2,Medium,A,Electronics,North,0
BATCH_04054,Chakan,Line_B,732,626,615,11,31,0.44,8,Low,A,Axle,West,0
BATCH_04055,Chakan,Line_B,999,744,736,8,24,0.54,6,Medium,A,Axle,East,0
BATCH_04056,Nashik,Line_B,1117,1051,1020,31,27,0.29,9,Low,B,Transmission,North,0
BATCH_04057,Chakan,Line_A,1013,1022,1002,20,38,0.42,7,Low,A,Transmission,North,0
BATCH_04058,Nashik,Line_C,1161,1037,1006,31,43,0.23,8,Medium,B,Electronics,East,0
BATCH_04059,Nashik,Line_C,1054,774,740,34,42,0.16,6,High,A,Engine,North,1
BATCH_04060,Bangalore,Line_B,904,751,722,29,39,0.55,2,High,C,Transmission,North,1
BATCH_04061,Bangalore,Line_D,779,707,683,24,26,0.44,7,Medium,C,Transmission,North,1
BATCH_04062,Chakan,Line_D,946,873,849,24,40,0.34,8,Medium,B,Brake,East,0
BATCH_04063,Chakan,Line_A,1298,1113,1040,73,30,0.64,9,High,B,Electronics,South,1
BATCH_04064,Chakan,Line_B,1162,991,971,20,32,0.12,9,Medium,A,Engine,South,0
BATCH_04065,Chakan,Line_D,1286,1112,1046,66,25,0.2,7,Medium,C,Engine,West,0
BATCH_04066,Nashik,Line_C,791,744,705,39,32,0.35,7,Medium,A,Engine,West,0
BATCH_04067,Bangalore,Line_A,1290,1137,1086,51,40,0.54,10,Medium,A,Electronics,South,1
BATCH_04068,Bangalore,Line_A,998,734,694,40,40,0.32,3,Low,C,Brake,West,0
BATCH_04069,Chakan,Line_C,1170,1079,1032,47,40,0.2,5,Low,B,Brake,East,0
BATCH_04070,Bangalore,Line_B,1241,1068,983,85,45,0.67,4,Low,C,Brake,East,1
BATCH_04071,Chakan,Line_C,1190,943,925,18,31,0.45,8,High,B,Axle,North,1
BATCH_04072,Nashik,Line_A,1058,787,777,10,42,0.08,10,Medium,A,Transmission,North,0
BATCH_04073,Chakan,Line_C,845,655,613,42,39,0.51,3,Low,A,Engine,East,0
BATCH_04074,Chakan,Line_A,1296,1209,1163,46,38,0.3,10,High,C,Electronics,West,1
BATCH_04075,Chakan,Line_B,851,673,653,20,38,0.36,3,High,C,Electronics,North,1
BATCH_04076,Chakan,Line_A,944,754,734,20,28,0.13,3,High,A,Electronics,West,0
BATCH_04077,Nashik,Line_C,1256,1234,1142,92,34,0.25,9,Medium,C,Engine,East,1
BATCH_04078,Bangalore,Line_C,1036,849,823,26,36,0.36,5,Low,B,Electronics,East,0
BATCH_04079,Chakan,Line_D,1175,957,944,13,32,0.11,2,High,A,Axle,East,0
BATCH_04080,Bangalore,Line_B,828,614,593,21,45,0.08,7,Low,A,Electronics,North,0
BATCH_04081,Nashik,Line_C,775,636,597,39,28,0.52,3,High,B,Engine,West,1
BATCH_04082,Nashik,Line_A,715,703,669,34,38,0.5,6,High,B,Axle,West,0
BATCH_04083,Chakan,Line_D,1271,1024,968,56,35,0.19,10,Low,A,Engine,East,0
BATCH_04084,Bangalore,Line_B,710,518,478,40,28,0.7,11,High,A,Axle,West,1
BATCH_04085,Bangalore,Line_A,1289,1315,1298,17,27,0.36,8,Low,A,Axle,West,0
BATCH_04086,Bangalore,Line_D,830,724,696,28,26,0.28,10,Medium,B,Transmission,East,0
BATCH_04087,Bangalore,Line_C,1066,785,748,37,34,0.37,4,High,C,Axle,South,1
BATCH_04088,Chakan,Line_A,727,554,535,19,38,0.29,3,High,C,Axle,East,1
BATCH_04089,Bangalore,Line_B,1058,1079,1027,52,38,0.16,3,Medium,A,Transmission,North,0
BATCH_04090,Chakan,Line_B,1192,1035,1005,30,37,0.21,3,Low,A,Brake,East,0
BATCH_04091,Bangalore,Line_D,1276,955,918,37,39,0.24,3,Medium,B,Electronics,West,0
BATCH_04092,Nashik,Line_D,995,1004,991,13,40,0.11,10,Low,A,Brake,South,0
BATCH_04093,Nashik,Line_B,1103,1000,977,23,35,0.48,3,Low,A,Brake,North,0
BATCH_04094,Bangalore,Line_A,1079,1078,973,105,34,0.79,7,Medium,C,Engine,South,1
BATCH_04095,Bangalore,Line_A,1234,1141,1089,52,36,0.32,11,Low,A,Transmission,North,0
BATCH_04096,Chakan,Line_B,1051,1099,1084,15,39,0.33,1,High,B,Axle,West,1
BATCH_04097,Bangalore,Line_B,703,724,704,20,45,0.19,7,High,A,Transmission,South,1
BATCH_04098,Bangalore,Line_D,1174,1217,1186,31,30,0.18,7,Low,A,Brake,East,0
BATCH_04099,Chakan,Line_C,979,1007,952,55,35,0.1,2,Low,C,Axle,East,0
BATCH_04100,Chakan,Line_B,938,897,855,42,39,0.55,5,High,B,Axle,South,1
BATCH_04101,Bangalore,Line_C,805,781,744,37,36,0.15,1,High,C,Transmission,West,1
BATCH_04102,Nashik,Line_A,1194,1106,1081,25,38,0.35,5,Medium,B,Axle,West,0
BATCH_04103,Chakan,Line_C,1041,831,786,45,31,0.18,7,High,B,Engine,West,1
BATCH_04104,Chakan,Line_B,997,995,949,46,27,0.45,5,Medium,A,Electronics,East,0
BATCH_04105,Bangalore,Line_B,984,849,823,26,35,0.16,2,Low,C,Transmission,West,0
BATCH_04106,Chakan,Line_C,866,849,811,38,31,0.25,1,Low,A,Engine,East,0
BATCH_04107,Chakan,Line_A,843,624,606,18,40,0.2,1,Medium,B,Brake,South,0
BATCH_04108,Bangalore,Line_C,790,715,687,28,34,0.18,10,Medium,B,Engine,East,0
BATCH_04109,Chakan,Line_A,1059,813,799,14,34,0.02,9,Medium,C,Axle,East,0
BATCH_04110,Bangalore,Line_B,883,828,756,72,27,0.67,6,High,A,Electronics,East,1
BATCH_04111,Chakan,Line_A,1291,1256,1162,94,40,0.72,8,High,C,Electronics,South,1
BATCH_04112,Chakan,Line_B,711,555,515,40,30,0.74,3,Medium,A,Engine,West,1
BATCH_04113,Chakan,Line_D,772,681,655,26,30,0.14,4,Low,A,Transmission,North,0
BATCH_04114,Bangalore,Line_B,958,694,655,39,39,0.55,10,High,A,Electronics,East,1
BATCH_04115,Bangalore,Line_B,1072,784,729,55,23,0.47,8,High,C,Engine,East,1
BATCH_04116,Chakan,Line_C,827,660,637,23,24,0.42,10,Low,A,Brake,West,1
BATCH_04117,Nashik,Line_B,789,720,682,38,44,0.4,3,High,A,Engine,South,1
BATCH_04118,Nashik,Line_A,790,660,641,19,40,0.09,1,High,B,Brake,West,0
BATCH_04119,Bangalore,Line_D,933,962,925,37,31,0.18,10,Medium,A,Brake,South,0
BATCH_04120,Bangalore,Line_D,753,566,546,20,36,0.14,2,Medium,A,Brake,North,0
BATCH_04121,Chakan,Line_B,1056,762,722,40,27,0.32,10,Medium,A,Electronics,East,0
BATCH_04122,Nashik,Line_D,919,778,729,49,42,0.42,10,High,C,Engine,East,1
BATCH_04123,Bangalore,Line_D,890,674,622,52,30,0.2,11,Medium,C,Electronics,West,1
BATCH_04124,Bangalore,Line_A,1078,986,924,62,32,0.18,8,Low,C,Axle,North,0
BATCH_04125,Nashik,Line_C,987,761,724,37,27,0.43,4,Medium,C,Transmission,North,1
BATCH_04126,Bangalore,Line_C,1015,875,846,29,37,0.47,1,Low,B,Engine,East,0
BATCH_04127,Chakan,Line_D,846,841,805,36,37,0.36,3,High,A,Electronics,North,1
BATCH_04128,Nashik,Line_B,1052,782,750,32,26,0.45,4,Low,B,Electronics,East,0
BATCH_04129,Chakan,Line_B,1144,958,906,52,36,0.19,1,Low,C,Engine,South,0
BATCH_04130,Bangalore,Line_B,1165,844,799,45,37,0.23,5,Medium,C,Brake,North,0
BATCH_04131,Bangalore,Line_D,1087,1062,1011,51,30,0.39,9,Medium,B,Brake,South,0
BATCH_04132,Bangalore,Line_C,1189,887,861,26,38,0.24,2,Low,C,Brake,South,0
BATCH_04133,Nashik,Line_B,1024,1023,989,34,26,0.29,6,Medium,A,Brake,North,0
BATCH_04134,Bangalore,Line_B,1155,1202,1179,23,28,0.15,5,Medium,A,Transmission,East,1
BATCH_04135,Nashik,Line_B,1245,974,942,32,39,0.08,3,Low,A,Engine,West,0
BATCH_04136,Chakan,Line_A,927,904,873,31,27,0.03,5,Medium,A,Electronics,West,0
BATCH_04137,Nashik,Line_C,1056,936,888,48,40,0.47,7,Medium,B,Engine,North,1
BATCH_04138,Bangalore,Line_C,1230,1072,1024,48,47,0.51,5,Low,A,Engine,North,1
BATCH_04139,Chakan,Line_B,1187,927,882,45,37,0.38,7,High,C,Transmission,East,1
BATCH_04140,Nashik,Line_D,1128,817,781,36,28,0.25,9,Low,B,Axle,North,1
BATCH_04141,Bangalore,Line_C,858,670,644,26,39,0.51,10,High,B,Transmission,East,1
BATCH_04142,Nashik,Line_D,1216,1244,1227,17,27,0.42,5,Low,B,Transmission,North,0
BATCH_04143,Bangalore,Line_D,963,890,833,57,35,0.58,11,Low,B,Engine,West,1
BATCH_04144,Nashik,Line_B,816,831,808,23,44,0.2,8,High,C,Transmission,South,1
BATCH_04145,Chakan,Line_A,1235,973,952,21,45,0.24,3,Medium,B,Brake,North,0
BATCH_04146,Nashik,Line_A,896,679,655,24,43,0.58,5,Medium,A,Axle,South,1
BATCH_04147,Chakan,Line_C,755,789,776,13,32,0.45,1,Medium,A,Axle,West,0
BATCH_04148,Bangalore,Line_C,740,674,643,31,33,0.5,11,Low,B,Engine,North,1
BATCH_04149,Nashik,Line_C,1137,1173,1076,97,21,0.7,2,Low,A,Engine,South,1
BATCH_04150,Chakan,Line_A,1138,1118,1098,20,36,0.25,8,Medium,B,Transmission,East,0
BATCH_04151,Bangalore,Line_A,1045,752,723,29,42,0.21,1,Medium,C,Brake,West,0
BATCH_04152,Chakan,Line_B,1250,1213,1160,53,40,0.22,3,High,B,Axle,South,1
BATCH_04153,Chakan,Line_B,1234,1145,1126,19,37,0.49,2,High,A,Transmission,South,1
BATCH_04154,Chakan,Line_A,735,562,539,23,45,0.36,10,Low,B,Axle,North,1
BATCH_04155,Bangalore,Line_B,817,672,640,32,31,0.36,8,High,C,Transmission,South,1
BATCH_04156,Bangalore,Line_C,966,810,761,49,28,0.22,7,High,C,Engine,South,1
BATCH_04157,Nashik,Line_A,1022,749,724,25,36,0.17,11,Medium,A,Transmission,West,0
BATCH_04158,Nashik,Line_B,824,595,552,43,32,0.61,11,Medium,C,Electronics,West,1
BATCH_04159,Nashik,Line_A,1217,1239,1186,53,25,0.2,8,Low,C,Engine,East,0
BATCH_04160,Nashik,Line_A,1269,1111,1068,43,36,0.46,10,Low,C,Transmission,West,0
BATCH_04161,Chakan,Line_C,743,684,670,14,41,0.11,7,Medium,B,Transmission,East,0
BATCH_04162,Bangalore,Line_D,726,566,544,22,31,0.26,7,Medium,A,Engine,East,0
BATCH_04163,Nashik,Line_C,1116,1168,1130,38,35,0.26,5,Low,B,Axle,North,0
BATCH_04164,Chakan,Line_A,885,653,622,31,30,0.59,6,Medium,B,Brake,East,1
BATCH_04165,Nashik,Line_A,736,723,681,42,35,0.18,2,Medium,C,Axle,West,0
BATCH_04166,Bangalore,Line_C,1129,1104,1047,57,35,0.24,11,Medium,C,Transmission,West,1
BATCH_04167,Chakan,Line_C,860,838,805,33,40,0.62,8,High,C,Engine,North,1
BATCH_04168,Chakan,Line_C,1267,1085,1014,71,41,0.47,7,Medium,B,Electronics,South,1
BATCH_04169,Bangalore,Line_A,1017,1029,981,48,31,0.2,10,High,A,Transmission,North,1
BATCH_04170,Nashik,Line_B,922,787,771,16,37,0.13,6,High,A,Brake,North,1
BATCH_04171,Chakan,Line_B,881,885,849,36,39,0.63,9,Medium,A,Axle,South,1
BATCH_04172,Chakan,Line_B,1007,758,723,35,42,0.1,8,Medium,B,Transmission,South,0
BATCH_04173,Bangalore,Line_C,701,554,520,34,28,0.28,7,Medium,C,Engine,West,1
BATCH_04174,Nashik,Line_B,826,677,650,27,34,0.16,7,High,C,Axle,North,1
BATCH_04175,Nashik,Line_D,1085,835,808,27,30,0.37,5,High,B,Axle,North,1
BATCH_04176,Nashik,Line_D,917,855,837,18,36,0.42,10,High,B,Engine,West,1
BATCH_04177,Bangalore,Line_A,1122,1015,988,27,35,0.2,5,Medium,C,Axle,South,0
BATCH_04178,Nashik,Line_C,1252,913,855,58,44,0.61,3,Medium,C,Axle,East,1
BATCH_04179,Bangalore,Line_B,1196,894,875,19,44,0.41,11,Medium,A,Axle,South,1
BATCH_04180,Nashik,Line_C,1225,967,942,25,38,0.26,10,High,B,Axle,West,1
BATCH_04181,Bangalore,Line_C,788,749,719,30,36,0.11,6,Medium,C,Brake,South,0
BATCH_04182,Bangalore,Line_D,950,749,724,25,43,0.38,3,Low,A,Engine,East,0
BATCH_04183,Bangalore,Line_C,1058,913,894,19,39,0.42,3,Medium,C,Brake,North,0
BATCH_04184,Bangalore,Line_D,1023,769,734,35,37,0.34,3,Medium,A,Electronics,West,0
BATCH_04185,Nashik,Line_B,747,707,694,13,32,0.58,7,High,A,Transmission,East,1
BATCH_04186,Bangalore,Line_D,1271,975,938,37,32,0.13,10,Medium,A,Engine,East,0
BATCH_04187,Nashik,Line_A,1131,1103,1050,53,37,0.37,6,High,B,Electronics,South,1
BATCH_04188,Bangalore,Line_C,924,955,930,25,42,0.16,7,Medium,C,Electronics,North,0
BATCH_04189,Chakan,Line_C,1026,977,961,16,33,0.15,6,Medium,A,Brake,West,0
BATCH_04190,Bangalore,Line_C,1047,991,934,57,36,0.58,8,Low,C,Transmission,North,1
BATCH_04191,Chakan,Line_A,815,609,592,17,34,0.01,2,High,A,Axle,East,0
BATCH_04192,Nashik,Line_C,1065,809,798,11,42,0.05,10,Medium,A,Axle,East,0
BATCH_04193,Nashik,Line_B,812,616,586,30,34,0.22,2,Medium,C,Electronics,West,0
BATCH_04194,Nashik,Line_A,934,921,911,10,40,0.27,7,Low,A,Brake,North,0
BATCH_04195,Nashik,Line_C,807,722,698,24,22,0.58,7,Medium,B,Transmission,West,1
BATCH_04196,Chakan,Line_A,844,774,732,42,35,0.31,11,Medium,A,Electronics,West,0
BATCH_04197,Bangalore,Line_C,734,634,622,12,40,0.02,10,High,B,Electronics,East,1
BATCH_04198,Bangalore,Line_A,1176,1058,994,64,34,0.19,3,Low,B,Electronics,East,0
BATCH_04199,Nashik,Line_D,1221,1132,1081,51,38,0.51,3,Medium,B,Brake,North,0
BATCH_04200,Bangalore,Line_D,877,680,644,36,44,0.42,1,Medium,C,Electronics,East,0
BATCH_04201,Nashik,Line_A,1097,1060,1011,49,37,0.46,3,Medium,A,Brake,East,0
BATCH_04202,Nashik,Line_D,1155,867,790,77,34,0.73,9,High,C,Engine,East,1
BATCH_04203,Bangalore,Line_B,1152,1001,961,40,28,0.17,4,Medium,A,Electronics,South,0
BATCH_04204,Chakan,Line_B,772,777,725,52,32,0.16,7,Medium,B,Engine,East,0
BATCH_04205,Nashik,Line_C,712,619,583,36,44,0.45,5,Low,C,Electronics,South,1
BATCH_04206,Nashik,Line_A,1206,1043,971,72,53,0.39,6,Medium,C,Axle,North,1
BATCH_04207,Nashik,Line_D,1181,998,968,30,25,0.26,7,Low,B,Engine,West,0
BATCH_04208,Chakan,Line_C,1212,1155,1075,80,25,0.5,4,High,C,Engine,South,1
BATCH_04209,Nashik,Line_A,774,810,784,26,37,0.17,6,Medium,C,Axle,South,0
BATCH_04210,Nashik,Line_C,1222,1214,1191,23,36,0.42,7,Low,C,Transmission,East,1
BATCH_04211,Nashik,Line_D,1202,1063,1011,52,46,0.37,8,Medium,B,Engine,North,0
BATCH_04212,Nashik,Line_B,1142,969,928,41,35,0.15,10,Medium,A,Brake,West,0
BATCH_04213,Chakan,Line_C,887,675,644,31,42,0.48,7,High,B,Electronics,South,1
BATCH_04214,Nashik,Line_B,830,802,729,73,34,0.72,11,High,A,Electronics,North,1
BATCH_04215,Nashik,Line_C,914,717,695,22,48,0.19,10,High,A,Brake,North,1
BATCH_04216,Chakan,Line_D,1118,929,890,39,38,0.52,8,High,C,Electronics,South,1
BATCH_04217,Chakan,Line_D,973,833,793,40,36,0.62,11,Medium,C,Transmission,East,1
BATCH_04218,Chakan,Line_A,991,913,861,52,38,0.26,5,Low,C,Axle,East,0
BATCH_04219,Chakan,Line_D,734,736,698,38,31,0.36,11,Medium,C,Engine,West,0
BATCH_04220,Bangalore,Line_D,1024,784,751,33,33,0.63,4,Medium,C,Engine,West,1
BATCH_04221,Nashik,Line_C,1271,1060,1044,16,30,0.58,11,High,A,Transmission,East,1
BATCH_04222,Chakan,Line_A,1227,1194,1147,47,34,0.53,10,High,A,Transmission,North,1
BATCH_04223,Bangalore,Line_C,1214,904,880,24,52,0.27,9,High,A,Engine,East,1
BATCH_04224,Nashik,Line_D,877,737,706,31,40,0.43,10,Medium,C,Transmission,East,1
BATCH_04225,Chakan,Line_C,999,721,708,13,32,0.07,2,Medium,A,Axle,North,0
BATCH_04226,Chakan,Line_C,951,755,717,38,34,0.57,2,Low,C,Brake,North,1
BATCH_04227,Chakan,Line_C,1055,1017,986,31,29,0.33,8,High,A,Transmission,West,1
BATCH_04228,Bangalore,Line_D,948,740,700,40,33,0.59,4,Low,C,Electronics,West,1
BATCH_04229,Nashik,Line_C,1127,871,836,35,30,0.16,1,High,B,Electronics,North,0
BATCH_04230,Bangalore,Line_A,739,676,651,25,47,0.35,2,Low,C,Axle,West,0
BATCH_04231,Chakan,Line_B,894,891,875,16,44,0.62,9,High,A,Axle,South,1
BATCH_04232,Nashik,Line_A,725,608,578,30,23,0.41,8,Medium,C,Transmission,South,1
BATCH_04233,Chakan,Line_B,759,679,644,35,35,0.31,11,Medium,C,Brake,West,1
BATCH_04234,Nashik,Line_A,1089,1027,1006,21,32,0.06,9,Low,A,Brake,South,0
BATCH_04235,Chakan,Line_B,705,530,517,13,32,0.41,3,Low,C,Axle,East,0
BATCH_04236,Chakan,Line_C,800,807,733,74,33,0.75,3,High,A,Brake,North,1
BATCH_04237,Chakan,Line_D,783,645,622,23,39,0.08,5,Medium,C,Axle,East,0
BATCH_04238,Nashik,Line_D,1002,962,922,40,45,0.34,8,High,B,Axle,East,1
BATCH_04239,Bangalore,Line_B,929,881,827,54,36,0.56,4,Low,B,Electronics,West,1
BATCH_04240,Nashik,Line_D,723,728,718,10,33,0.43,5,High,A,Brake,North,1
BATCH_04241,Nashik,Line_A,1086,1121,1089,32,41,0.17,1,Medium,A,Electronics,South,0
BATCH_04242,Bangalore,Line_B,968,946,901,45,32,0.48,11,Medium,C,Electronics,East,1
BATCH_04243,Chakan,Line_C,815,624,600,24,34,0.21,11,Medium,A,Engine,South,0
BATCH_04244,Nashik,Line_B,1289,1072,1025,47,32,0.41,3,High,A,Electronics,East,1
BATCH_04245,Chakan,Line_A,802,773,738,35,48,0.61,2,High,A,Brake,East,1
BATCH_04246,Bangalore,Line_D,855,801,774,27,40,0.09,6,Medium,C,Brake,South,0
BATCH_04247,Bangalore,Line_D,980,727,697,30,42,0.42,11,High,C,Transmission,West,1
BATCH_04248,Chakan,Line_A,770,779,754,25,28,0.57,9,Low,A,Transmission,North,1
BATCH_04249,Nashik,Line_C,1223,1118,1078,40,37,0.08,11,Low,B,Transmission,East,0
BATCH_04250,Nashik,Line_B,1290,1272,1197,75,42,0.51,7,Low,B,Electronics,East,1
BATCH_04251,Chakan,Line_D,727,569,552,17,33,0.37,11,High,C,Axle,East,1
BATCH_04252,Bangalore,Line_B,968,965,931,34,33,0.19,10,Medium,C,Brake,North,1
BATCH_04253,Nashik,Line_D,1259,1115,1084,31,46,0.34,7,Low,A,Engine,South,0
BATCH_04254,Nashik,Line_C,1026,1058,1015,43,48,0.41,10,Low,A,Engine,South,1
BATCH_04255,Nashik,Line_A,1131,1156,1080,76,32,0.52,5,Medium,C,Brake,South,1
BATCH_04256,Chakan,Line_C,864,672,662,10,32,0.13,9,Medium,A,Axle,West,0
BATCH_04257,Chakan,Line_C,781,771,761,10,37,0.27,3,Low,A,Axle,North,0
BATCH_04258,Nashik,Line_A,986,713,684,29,33,0.65,2,High,B,Transmission,South,1
BATCH_04259,Bangalore,Line_A,1097,1046,995,51,24,0.45,8,High,A,Transmission,West,1
BATCH_04260,Nashik,Line_D,958,882,846,36,30,0.47,8,Medium,C,Axle,East,0
BATCH_04261,Chakan,Line_D,1057,1050,1039,11,35,0.23,5,Low,B,Transmission,North,0
BATCH_04262,Nashik,Line_D,730,677,658,19,35,0.6,2,Medium,C,Axle,North,1
BATCH_04263,Bangalore,Line_D,921,790,760,30,35,0.03,1,High,C,Engine,West,0
BATCH_04264,Bangalore,Line_D,937,898,852,46,38,0.42,7,Medium,B,Engine,West,0
BATCH_04265,Nashik,Line_B,1257,1215,1139,76,36,0.07,3,High,C,Engine,East,1
BATCH_04266,Bangalore,Line_B,1208,1146,1120,26,29,0.3,8,High,A,Brake,East,1
BATCH_04267,Bangalore,Line_B,990,1031,1007,24,31,0.39,8,Medium,C,Axle,East,1
BATCH_04268,Nashik,Line_A,973,934,875,59,35,0.12,9,High,C,Electronics,East,1
BATCH_04269,Nashik,Line_C,953,965,926,39,30,0.25,9,Medium,C,Transmission,South,1
BATCH_04270,Bangalore,Line_C,958,790,770,20,34,0.22,5,Medium,B,Engine,East,0
BATCH_04271,Nashik,Line_A,1052,880,838,42,32,0.4,6,Medium,A,Electronics,East,0
BATCH_04272,Nashik,Line_C,890,717,697,20,30,0.09,3,High,C,Engine,West,1
BATCH_04273,Bangalore,Line_B,1289,1260,1220,40,41,0.27,1,High,C,Brake,South,1
BATCH_04274,Chakan,Line_A,1133,1086,1038,48,37,0.49,7,High,C,Electronics,East,1
BATCH_04275,Chakan,Line_B,1253,987,938,49,41,0.26,5,Medium,C,Brake,North,0
BATCH_04276,Nashik,Line_B,983,875,834,41,31,0.18,8,High,A,Transmission,West,1
BATCH_04277,Chakan,Line_C,847,620,594,26,41,0.43,5,Medium,A,Transmission,South,0
BATCH_04278,Chakan,Line_A,1072,1011,997,14,47,0.47,1,High,B,Axle,South,1
BATCH_04279,Chakan,Line_C,782,699,687,12,29,0.51,2,Medium,B,Engine,South,0
BATCH_04280,Chakan,Line_D,1218,1068,1018,50,45,0.37,3,High,A,Electronics,East,1
BATCH_04281,Nashik,Line_C,1108,1037,974,63,46,0.09,10,High,A,Electronics,North,1
BATCH_04282,Bangalore,Line_A,824,734,691,43,41,0.14,8,Medium,A,Engine,West,0
BATCH_04283,Chakan,Line_A,810,839,786,53,41,0.17,5,High,C,Brake,North,1
BATCH_04284,Bangalore,Line_D,780,784,750,34,22,0.25,2,Medium,A,Transmission,West,0
BATCH_04285,Nashik,Line_D,1184,1134,1106,28,29,0.31,1,Medium,A,Brake,East,0
BATCH_04286,Bangalore,Line_C,1050,1010,983,27,42,0.11,1,Low,B,Transmission,South,0
BATCH_04287,Nashik,Line_A,727,642,634,8,30,0.47,7,Low,B,Axle,South,0
BATCH_04288,Nashik,Line_C,976,958,904,54,40,0.41,11,Medium,B,Engine,West,1
BATCH_04289,Nashik,Line_A,794,709,694,15,38,0.17,5,Medium,B,Brake,West,0
BATCH_04290,Chakan,Line_B,1130,963,875,88,36,0.79,6,Low,B,Brake,West,1
BATCH_04291,Chakan,Line_C,993,972,937,35,29,0.29,6,Low,A,Electronics,South,0
BATCH_04292,Chakan,Line_B,1292,996,935,61,35,0.15,8,High,A,Electronics,East,0
BATCH_04293,Chakan,Line_C,1253,1241,1183,58,31,0.36,11,Medium,A,Transmission,West,1
BATCH_04294,Bangalore,Line_A,722,714,707,7,25,0.43,10,Medium,A,Transmission,North,0
BATCH_04295,Bangalore,Line_D,1183,1149,1126,23,36,0.32,5,High,A,Brake,East,1
BATCH_04296,Bangalore,Line_D,1023,749,694,55,31,0.51,3,High,C,Electronics,East,1
BATCH_04297,Nashik,Line_B,1024,778,757,21,32,0.19,2,Low,B,Axle,East,0
BATCH_04298,Chakan,Line_A,895,721,695,26,35,0.28,8,Medium,C,Transmission,South,1
BATCH_04299,Chakan,Line_C,850,662,648,14,32,0.45,9,High,A,Engine,East,1
BATCH_04300,Chakan,Line_A,1041,962,950,12,37,0.34,11,High,A,Axle,North,1
BATCH_04301,Nashik,Line_D,745,630,597,33,40,0.36,4,Low,C,Brake,South,1
BATCH_04302,Bangalore,Line_C,1258,1050,982,68,27,0.76,6,Low,B,Transmission,West,1
BATCH_04303,Bangalore,Line_A,832,618,588,30,38,0.56,1,Medium,A,Transmission,South,0
BATCH_04304,Chakan,Line_A,1272,1070,1046,24,37,0.04,1,Low,B,Transmission,East,0
BATCH_04305,Chakan,Line_B,1107,949,921,28,34,0.22,4,Low,B,Electronics,West,0
BATCH_04306,Chakan,Line_D,1084,953,893,60,37,0.15,1,High,B,Electronics,North,0
BATCH_04307,Bangalore,Line_D,911,884,859,25,25,0.47,2,High,A,Electronics,South,1
BATCH_04308,Bangalore,Line_A,743,688,673,15,46,0.28,2,Medium,A,Electronics,North,0
BATCH_04309,Chakan,Line_C,754,683,662,21,29,0.11,6,Medium,C,Transmission,East,0
BATCH_04310,Nashik,Line_D,954,933,891,42,40,0.37,1,High,A,Brake,North,1
BATCH_04311,Nashik,Line_D,1109,966,918,48,30,0.66,9,Low,A,Axle,South,1
BATCH_04312,Chakan,Line_B,960,824,777,47,31,0.3,1,Low,C,Electronics,North,0
BATCH_04313,Bangalore,Line_B,1033,874,811,63,34,0.36,1,Medium,C,Engine,South,0
BATCH_04314,Chakan,Line_A,721,620,597,23,32,0.39,2,High,B,Electronics,West,1
BATCH_04315,Nashik,Line_B,1202,1166,1091,75,37,0.32,9,Low,C,Engine,South,1
BATCH_04316,Bangalore,Line_A,932,888,832,56,45,0.33,8,Low,C,Electronics,West,1
