batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag,production_achievement_pct,rejection_rate,good_rate,downtime_per_1000_units,is_night_shift,is_high_criticality,supplier_risk_bucket
BATCH_04375,Nashik,Line_B,1042,900,887,13,33,0.13,7,Medium,A,Brake,North,0,0.8637236084452975,0.014444444444444444,0.9855555555555555,36.666666666666664,0,0,Low
BATCH_04376,Nashik,Line_A,858,694,673,21,38,0.22,8,Medium,A,Axle,North,0,0.8088578088578089,0.03025936599423631,0.9697406340057637,54.75504322766571,0,0,Low
BATCH_04377,Bangalore,Line_A,1172,1110,1061,49,31,0.33,9,Low,C,Electronics,South,1,0.947098976109215,0.044144144144144144,0.9558558558558559,27.927927927927925,1,0,Low
BATCH_04378,Bangalore,Line_D,1010,808,770,38,49,0.21,5,Low,B,Transmission,West,0,0.8,0.04702970297029703,0.9529702970297029,60.64356435643564,0,0,Low
BATCH_04379,Nashik,Line_A,1123,1043,990,53,35,0.31,6,Medium,A,Electronics,South,0,0.9287622439893143,0.05081495685522531,0.9491850431447747,33.557046979865774,0,0,Low
BATCH_04380,Bangalore,Line_C,1078,950,930,20,34,0.35,11,Medium,A,Electronics,North,0,0.8812615955473099,0.021052631578947368,0.9789473684210527,35.78947368421053,0,0,Medium
BATCH_04381,Nashik,Line_D,1266,1214,1178,36,32,0.22,11,Low,A,Transmission,North,0,0.9589257503949447,0.029654036243822075,0.9703459637561779,26.359143327841846,0,0,Low
BATCH_04382,Bangalore,Line_A,955,840,777,63,38,0.21,3,Medium,C,Engine,East,0,0.8795811518324608,0.075,0.925,45.23809523809524,1,0,Low
BATCH_04383,Nashik,Line_A,803,588,569,19,28,0.29,7,Medium,A,Axle,South,0,0.7322540473225405,0.03231292517006803,0.967687074829932,47.61904761904762,0,0,Low
BATCH_04384,Nashik,Line_A,707,697,671,26,38,0.51,2,High,C,Axle,South,1,0.9858557284299858,0.03730272596843615,0.9626972740315638,54.519368723099,1,1,Medium
BATCH_04385,Nashik,Line_B,1093,1113,1028,85,34,0.42,1,Medium,C,Electronics,South,0,1.0182982616651417,0.07637017070979335,0.9236298292902066,30.548068283917342,1,0,Medium
BATCH_04386,Bangalore,Line_D,1246,1144,1075,69,33,0.37,4,High,C,Electronics,East,1,0.9181380417335474,0.06031468531468531,0.9396853146853147,28.84615384615385,1,1,Medium
BATCH_04387,Bangalore,Line_D,1111,1092,1069,23,39,0.34,3,Medium,B,Axle,North,0,0.9828982898289829,0.021062271062271064,0.9789377289377289,35.71428571428571,0,0,Medium
BATCH_04388,Chakan,Line_A,917,954,936,18,31,0.47,7,Low,A,Axle,South,0,1.040348964013086,0.018867924528301886,0.9811320754716981,32.49475890985325,0,0,Medium
BATCH_04389,Chakan,Line_C,794,662,630,32,34,0.21,9,Medium,C,Transmission,West,1,0.8337531486146096,0.04833836858006042,0.9516616314199395,51.359516616314195,1,0,Low
BATCH_04390,Bangalore,Line_B,728,756,729,27,43,0.21,8,Medium,A,Engine,North,0,1.0384615384615385,0.03571428571428571,0.9642857142857143,56.87830687830688,0,0,Low
BATCH_04391,Bangalore,Line_D,1015,733,709,24,46,0.18,10,High,B,Axle,South,1,0.722167487684729,0.03274215552523874,0.9672578444747613,62.755798090040926,0,1,Low
BATCH_04392,Bangalore,Line_A,906,669,656,13,47,0.32,2,High,C,Axle,West,1,0.7384105960264901,0.01943198804185351,0.9805680119581465,70.254110612855,1,1,Low
BATCH_04393,Bangalore,Line_B,1225,1187,1154,33,23,0.34,6,Low,C,Axle,East,0,0.9689795918367347,0.02780117944397641,0.9721988205560236,19.376579612468408,1,0,Medium
BATCH_04394,Nashik,Line_C,1269,1131,1089,42,28,0.06,10,Medium,C,Transmission,East,0,0.8912529550827423,0.03713527851458886,0.9628647214854111,24.75685234305924,1,0,Low
BATCH_04395,Chakan,Line_D,729,635,609,26,30,0.37,5,High,B,Electronics,North,1,0.8710562414266118,0.04094488188976378,0.9590551181102362,47.24409448818898,0,1,Medium
BATCH_04396,Nashik,Line_C,807,625,609,16,29,0.14,1,Medium,A,Transmission,North,0,0.7744733581164808,0.0256,0.9744,46.4,0,0,Low
BATCH_04397,Chakan,Line_A,757,670,655,15,39,0.65,9,High,B,Axle,South,1,0.8850726552179656,0.022388059701492536,0.9776119402985075,58.208955223880594,0,1,Medium
BATCH_04398,Bangalore,Line_B,981,859,826,33,40,0.18,9,High,B,Brake,South,1,0.8756371049949032,0.03841676367869616,0.9615832363213038,46.56577415599534,0,1,Low
BATCH_04399,Bangalore,Line_C,1237,1056,998,58,34,0.6,7,Low,A,Engine,North,1,0.8536782538399353,0.054924242424242424,0.9450757575757576,32.196969696969695,0,0,Medium
BATCH_04400,Bangalore,Line_D,705,716,694,22,21,0.13,5,Low,B,Brake,South,0,1.0156028368794325,0.030726256983240222,0.9692737430167597,29.329608938547487,0,0,Low
BATCH_04401,Nashik,Line_D,827,773,765,8,26,0.12,7,Medium,A,Axle,West,0,0.9347037484885127,0.01034928848641656,0.9896507115135834,33.63518758085382,0,0,Low
BATCH_04402,Bangalore,Line_B,779,705,695,10,33,0.34,1,Low,B,Axle,East,0,0.9050064184852374,0.014184397163120567,0.9858156028368794,46.808510638297875,0,0,Medium
BATCH_04403,Bangalore,Line_C,1052,995,957,38,42,0.38,10,High,C,Brake,East,1,0.9458174904942965,0.03819095477386935,0.9618090452261306,42.21105527638191,1,1,Medium
BATCH_04404,Nashik,Line_A,1095,1005,953,52,41,0.45,10,Medium,C,Brake,North,1,0.9178082191780822,0.051741293532338306,0.9482587064676616,40.79601990049752,1,0,Medium
BATCH_04405,Nashik,Line_D,877,758,750,8,37,0.25,4,Medium,B,Axle,South,0,0.8643101482326112,0.010554089709762533,0.9894459102902374,48.812664907651715,0,0,Low
BATCH_04406,Bangalore,Line_A,1252,1074,1027,47,36,0.55,8,Low,C,Engine,West,1,0.8578274760383386,0.043761638733705775,0.9562383612662942,33.5195530726257,1,0,Medium
BATCH_04407,Bangalore,Line_A,1229,1012,963,49,29,0.22,10,Medium,C,Axle,West,1,0.8234336859235151,0.04841897233201581,0.9515810276679841,28.656126482213438,1,0,Low
BATCH_04408,Chakan,Line_C,1188,1096,1074,22,33,0.1,11,High,B,Brake,South,1,0.9225589225589226,0.020072992700729927,0.9799270072992701,30.109489051094886,0,1,Low
BATCH_04409,Bangalore,Line_D,1109,997,960,37,33,0.36,4,Medium,A,Electronics,East,0,0.8990081154192967,0.037111334002006016,0.9628886659979939,33.09929789368104,0,0,Medium
BATCH_04410,Nashik,Line_A,764,677,658,19,40,0.23,9,Medium,C,Axle,North,1,0.8861256544502618,0.028064992614475627,0.9719350073855244,59.084194977843424,1,0,Low
BATCH_04411,Bangalore,Line_A,1241,1302,1240,62,37,0.06,11,Medium,B,Brake,West,0,1.0491539081385979,0.047619047619047616,0.9523809523809523,28.417818740399383,0,0,Low
BATCH_04412,Bangalore,Line_C,1089,968,935,33,33,0.18,11,Low,A,Brake,South,0,0.8888888888888888,0.03409090909090909,0.9659090909090909,34.09090909090909,0,0,Low
BATCH_04413,Nashik,Line_A,990,735,719,16,38,0.21,10,Low,B,Transmission,East,0,0.7424242424242424,0.021768707482993196,0.9782312925170068,51.70068027210885,0,0,Low
BATCH_04414,Nashik,Line_D,909,937,905,32,39,0.55,4,High,A,Axle,South,0,1.0308030803080308,0.03415154749199573,0.9658484525080042,41.6221985058698,0,1,Medium
BATCH_04415,Bangalore,Line_A,966,829,803,26,38,0.42,1,Low,C,Brake,South,0,0.8581780538302277,0.031363088057901084,0.9686369119420989,45.838359469240054,1,0,Medium
BATCH_04416,Bangalore,Line_B,1269,1196,1159,37,36,0.05,2,Low,A,Transmission,East,0,0.9424743892829,0.030936454849498328,0.9690635451505016,30.100334448160535,0,0,Low
BATCH_04417,Bangalore,Line_B,1202,1117,1078,39,38,0.39,11,Medium,B,Brake,West,1,0.9292845257903494,0.03491495076096687,0.9650850492390332,34.01969561324977,0,0,Medium
BATCH_04418,Chakan,Line_D,1006,837,784,53,34,0.58,10,High,A,Electronics,East,1,0.8320079522862823,0.06332138590203107,0.9366786140979689,40.62126642771804,0,1,Medium
BATCH_04419,Bangalore,Line_D,727,613,593,20,32,0.22,4,High,B,Axle,South,1,0.8431911966987621,0.03262642740619902,0.967373572593801,52.20228384991844,0,1,Low
BATCH_04420,Nashik,Line_B,1180,890,876,14,39,0.16,3,Medium,B,Axle,North,0,0.7542372881355932,0.015730337078651686,0.9842696629213483,43.82022471910112,0,0,Low
BATCH_04421,Bangalore,Line_D,1068,824,785,39,30,0.33,9,Medium,C,Engine,South,1,0.7715355805243446,0.04733009708737864,0.9526699029126213,36.407766990291265,1,0,Low
BATCH_04422,Bangalore,Line_A,1206,890,862,28,36,0.46,6,Medium,C,Axle,South,1,0.7379767827529021,0.03146067415730337,0.9685393258426966,40.449438202247194,1,0,Medium
BATCH_04423,Bangalore,Line_A,812,654,631,23,39,0.68,9,Medium,B,Brake,West,1,0.8054187192118226,0.035168195718654434,0.9648318042813455,59.63302752293578,0,0,High
BATCH_04424,Bangalore,Line_C,719,718,643,75,36,0.66,7,Medium,C,Brake,West,1,0.9986091794158554,0.10445682451253482,0.8955431754874652,50.139275766016716,1,0,Medium
BATCH_04425,Bangalore,Line_A,1139,967,926,41,27,0.32,6,Low,C,Electronics,North,0,0.848990342405619,0.04239917269906929,0.9576008273009308,27.921406411582215,1,0,Low
BATCH_04426,Chakan,Line_C,775,766,735,31,35,0.17,5,Low,B,Brake,East,0,0.9883870967741936,0.04046997389033943,0.9595300261096605,45.69190600522193,0,0,Low
BATCH_04427,Nashik,Line_B,1071,819,782,37,46,0.19,6,Medium,C,Brake,North,0,0.7647058823529411,0.045177045177045176,0.9548229548229549,56.16605616605617,1,0,Low
BATCH_04428,Bangalore,Line_A,859,634,599,35,49,0.52,1,Low,A,Electronics,North,0,0.7380675203725262,0.055205047318611984,0.944794952681388,77.28706624605678,0,0,Medium
BATCH_04429,Bangalore,Line_D,790,685,653,32,41,0.11,10,High,A,Axle,North,1,0.8670886075949367,0.04671532846715328,0.9532846715328467,59.85401459854014,0,1,Low
BATCH_04430,Bangalore,Line_C,722,520,495,25,36,0.1,8,High,A,Axle,East,1,0.7202216066481995,0.04807692307692308,0.9519230769230769,69.23076923076923,0,1,Low
BATCH_04431,Chakan,Line_C,771,719,684,35,40,0.42,1,Medium,C,Electronics,East,0,0.9325551232166018,0.048678720445062586,0.9513212795549374,55.63282336578582,1,0,Medium
BATCH_04432,Chakan,Line_A,1206,1211,1136,75,30,0.19,2,High,B,Electronics,North,0,1.0041459369817578,0.061932287365813375,0.9380677126341866,24.77291494632535,0,1,Low
BATCH_04433,Nashik,Line_C,985,789,759,30,22,0.28,6,High,B,Axle,North,1,0.8010152284263959,0.03802281368821293,0.9619771863117871,27.883396704689478,0,1,Low
BATCH_04434,Nashik,Line_B,1027,829,777,52,36,0.26,9,Medium,A,Electronics,East,0,0.807205452775073,0.06272617611580217,0.9372738238841978,43.42581423401689,0,0,Low
BATCH_04435,Nashik,Line_C,1115,1149,1113,36,34,0.39,4,High,B,Brake,North,1,1.030493273542601,0.031331592689295036,0.9686684073107049,29.59094865100087,0,1,Medium
BATCH_04436,Nashik,Line_B,1063,1025,980,45,34,0.47,6,Low,A,Axle,North,0,0.9642521166509878,0.04390243902439024,0.9560975609756097,33.170731707317074,0,0,Medium
BATCH_04437,Nashik,Line_A,787,793,755,38,44,0.09,2,High,A,Transmission,East,0,1.0076238881829733,0.04791929382093316,0.9520807061790668,55.48549810844892,0,1,Low
BATCH_04438,Bangalore,Line_A,825,733,703,30,40,0.37,5,High,B,Brake,North,1,0.8884848484848484,0.040927694406548434,0.9590723055934516,54.570259208731244,0,1,Medium
BATCH_04439,Bangalore,Line_D,1237,924,895,29,26,0.11,10,Low,A,Brake,South,0,0.7469684721099434,0.031385281385281384,0.9686147186147186,28.138528138528137,0,0,Low
BATCH_04440,Chakan,Line_C,945,951,899,52,31,0.47,2,High,C,Transmission,East,1,1.0063492063492063,0.054679284963196635,0.9453207150368034,32.597266035751844,1,1,Medium
BATCH_04441,Nashik,Line_D,962,903,877,26,34,0.08,3,High,A,Brake,East,0,0.9386694386694386,0.028792912513842746,0.9712070874861573,37.652270210409746,0,1,Low
BATCH_04442,Bangalore,Line_C,1197,1176,1129,47,33,0.31,9,High,C,Transmission,East,1,0.9824561403508771,0.039965986394557826,0.9600340136054422,28.06122448979592,1,1,Low
BATCH_04443,Chakan,Line_B,1239,1214,1196,18,33,0.37,4,High,A,Brake,West,1,0.9798224374495561,0.014827018121911038,0.985172981878089,27.182866556836903,0,1,Medium
BATCH_04444,Nashik,Line_D,880,730,701,29,36,0.09,3,High,A,Axle,South,0,0.8295454545454546,0.03972602739726028,0.9602739726027397,49.31506849315068,0,1,Low
BATCH_04445,Bangalore,Line_B,784,778,736,42,33,0.17,2,Medium,C,Brake,South,0,0.9923469387755102,0.05398457583547558,0.9460154241645244,42.41645244215938,1,0,Low
BATCH_04446,Chakan,Line_D,849,773,737,36,37,0.14,7,Medium,B,Brake,East,0,0.9104829210836278,0.04657179818887452,0.9534282018111255,47.86545924967658,0,0,Low
BATCH_04447,Chakan,Line_D,998,769,733,36,35,0.29,3,Low,C,Brake,West,0,0.7705410821643287,0.04681404421326398,0.953185955786736,45.51365409622887,1,0,Low
BATCH_04448,Bangalore,Line_A,876,671,649,22,33,0.39,10,Low,A,Electronics,South,0,0.7659817351598174,0.03278688524590164,0.9672131147540983,49.18032786885246,0,0,Medium
BATCH_04449,Nashik,Line_B,1031,956,910,46,26,0.58,11,High,B,Electronics,East,1,0.92725509214355,0.04811715481171548,0.9518828451882845,27.196652719665273,0,1,Medium
BATCH_04450,Nashik,Line_C,922,758,707,51,42,0.71,3,Medium,C,Brake,East,1,0.8221258134490239,0.06728232189973615,0.9327176781002638,55.4089709762533,1,0,High
BATCH_04451,Chakan,Line_D,879,897,850,47,35,0.23,5,Low,C,Brake,North,0,1.0204778156996588,0.05239687848383501,0.947603121516165,39.01895206243032,1,0,Low
BATCH_04452,Nashik,Line_A,722,713,684,29,39,0.25,1,Medium,A,Engine,West,0,0.9875346260387812,0.04067321178120617,0.9593267882187938,54.698457223001405,0,0,Low
BATCH_04453,Bangalore,Line_B,1058,841,803,38,35,0.1,3,Medium,B,Transmission,North,0,0.7948960302457467,0.04518430439952437,0.9548156956004756,41.617122473246134,0,0,Low
BATCH_04454,Nashik,Line_A,799,733,691,42,41,0.27,10,Medium,A,Engine,West,0,0.9173967459324155,0.0572987721691678,0.9427012278308322,55.934515688949524,0,0,Low
BATCH_04455,Nashik,Line_D,1205,1172,1124,48,26,0.47,4,High,B,Transmission,West,1,0.9726141078838174,0.040955631399317405,0.9590443686006825,22.18430034129693,0,1,Medium
BATCH_04456,Chakan,Line_A,921,685,667,18,31,0.63,2,Low,C,Brake,East,1,0.743756786102063,0.026277372262773723,0.9737226277372263,45.25547445255474,1,0,Medium
BATCH_04457,Nashik,Line_D,829,814,779,35,38,0.3,6,Low,A,Engine,East,0,0.9819059107358263,0.042997542997543,0.957002457002457,46.68304668304668,0,0,Low
BATCH_04458,Nashik,Line_C,913,922,877,45,44,0.13,3,High,A,Transmission,West,0,1.009857612267251,0.04880694143167028,0.9511930585683297,47.72234273318872,0,1,Low
BATCH_04459,Nashik,Line_A,786,684,640,44,34,0.43,11,Medium,B,Engine,East,1,0.8702290076335878,0.06432748538011696,0.935672514619883,49.707602339181285,0,0,Medium
BATCH_04460,Bangalore,Line_B,1056,1041,977,64,28,0.42,2,High,C,Electronics,East,1,0.9857954545454546,0.06147934678194044,0.9385206532180596,26.897214217098945,1,1,Medium
BATCH_04461,Nashik,Line_B,1184,1186,1144,42,37,0.15,1,Low,B,Electronics,West,0,1.0016891891891893,0.03541315345699832,0.9645868465430016,31.197301854974707,0,0,Low
BATCH_04462,Chakan,Line_B,996,769,752,17,42,0.5,6,Low,B,Brake,North,0,0.7720883534136547,0.022106631989596878,0.9778933680104032,54.61638491547464,0,0,Medium
BATCH_04463,Bangalore,Line_D,1141,1055,1007,48,36,0.17,10,High,C,Electronics,South,1,0.9246275197195443,0.04549763033175355,0.9545023696682464,34.12322274881517,1,1,Low
BATCH_04464,Bangalore,Line_C,764,755,710,45,31,0.68,1,Medium,B,Electronics,North,1,0.9882198952879581,0.059602649006622516,0.9403973509933775,41.05960264900662,0,0,High
BATCH_04465,Bangalore,Line_A,828,642,618,24,29,0.63,3,Medium,C,Brake,North,1,0.7753623188405797,0.037383177570093455,0.9626168224299065,45.17133956386293,1,0,Medium
BATCH_04466,Nashik,Line_D,899,664,621,43,29,0.37,9,Medium,C,Electronics,South,1,0.7385984427141268,0.06475903614457831,0.9352409638554217,43.67469879518072,1,0,Medium
BATCH_04467,Bangalore,Line_B,724,558,552,6,35,0.17,2,Low,A,Transmission,West,0,0.7707182320441989,0.010752688172043012,0.989247311827957,62.724014336917556,0,0,Low
BATCH_04468,Chakan,Line_D,1156,1092,1045,47,31,0.48,11,Medium,B,Engine,South,1,0.9446366782006921,0.04304029304029304,0.956959706959707,28.388278388278387,0,0,Medium
BATCH_04469,Chakan,Line_B,854,667,626,41,36,0.15,1,High,C,Electronics,North,1,0.7810304449648712,0.06146926536731634,0.9385307346326837,53.97301349325337,1,1,Low
BATCH_04470,Bangalore,Line_C,1023,927,898,29,28,0.31,8,Low,C,Axle,West,1,0.906158357771261,0.03128371089536138,0.9687162891046386,30.204962243797194,1,0,Low
BATCH_04471,Chakan,Line_D,1243,956,925,31,34,0.49,11,High,C,Transmission,North,1,0.7691069991954947,0.032426778242677826,0.9675732217573222,35.56485355648536,1,1,Medium
BATCH_04472,Nashik,Line_D,1207,922,857,65,34,0.6,10,High,C,Engine,West,1,0.7638773819386909,0.07049891540130152,0.9295010845986985,36.8763557483731,1,1,Medium
BATCH_04473,Nashik,Line_B,1003,1024,989,35,31,0.17,7,Medium,A,Transmission,North,0,1.0209371884346958,0.0341796875,0.9658203125,30.2734375,0,0,Low
BATCH_04474,Nashik,Line_D,853,873,795,78,35,0.68,5,Medium,C,Brake,East,1,1.0234466588511137,0.08934707903780069,0.9106529209621993,40.09163802978236,1,0,High
BATCH_04475,Nashik,Line_D,766,777,766,11,34,0.14,10,Low,B,Brake,South,0,1.014360313315927,0.014157014157014158,0.9858429858429858,43.758043758043755,0,0,Low
BATCH_04476,Bangalore,Line_D,910,781,731,50,30,0.59,1,Medium,A,Engine,West,0,0.8582417582417582,0.06402048655569782,0.9359795134443022,38.41229193341869,0,0,Medium
BATCH_04477,Chakan,Line_C,965,875,845,30,26,0.28,10,Medium,C,Engine,West,1,0.9067357512953368,0.03428571428571429,0.9657142857142857,29.714285714285715,1,0,Low
BATCH_04478,Nashik,Line_C,1297,1266,1231,35,40,0.19,11,Medium,A,Brake,South,0,0.9760986892829607,0.02764612954186414,0.9723538704581358,31.595576619273302,0,0,Low
BATCH_04479,Chakan,Line_B,974,851,828,23,29,0.49,1,High,C,Engine,West,1,0.8737166324435318,0.02702702702702703,0.972972972972973,34.07755581668625,1,1,Medium
BATCH_04480,Bangalore,Line_C,1019,855,824,31,36,0.23,9,Medium,A,Axle,South,0,0.8390578999018645,0.03625730994152047,0.9637426900584796,42.10526315789474,0,0,Low
BATCH_04481,Nashik,Line_C,1163,1038,1020,18,28,0.54,5,Low,A,Electronics,West,0,0.8925193465176269,0.017341040462427744,0.9826589595375722,26.97495183044316,0,0,Medium
BATCH_04482,Bangalore,Line_D,905,737,716,21,38,0.47,9,Medium,A,Brake,East,1,0.8143646408839779,0.028493894165535955,0.9715061058344641,51.56037991858887,0,0,Medium
BATCH_04483,Chakan,Line_B,714,718,679,39,24,0.49,9,Medium,C,Axle,South,1,1.0056022408963585,0.054317548746518104,0.9456824512534819,33.42618384401114,1,0,Medium
BATCH_04484,Chakan,Line_A,1092,1130,1090,40,48,0.51,2,High,A,Electronics,West,1,1.034798534798535,0.035398230088495575,0.9646017699115044,42.47787610619469,0,1,Medium
BATCH_04485,Chakan,Line_D,858,772,748,24,40,0.22,11,Medium,A,Engine,East,0,0.8997668997668997,0.031088082901554404,0.9689119170984456,51.81347150259067,0,0,Low
BATCH_04486,Bangalore,Line_B,1249,923,874,49,40,0.33,9,Medium,B,Engine,South,0,0.7389911929543634,0.05308775731310943,0.9469122426868906,43.33694474539545,0,0,Low
BATCH_04487,Chakan,Line_B,765,741,693,48,44,0.32,10,Medium,B,Engine,South,1,0.9686274509803922,0.06477732793522267,0.9352226720647774,59.37921727395412,0,0,Low
BATCH_04488,Chakan,Line_A,942,853,810,43,40,0.11,9,Medium,B,Engine,North,0,0.9055201698513801,0.05041031652989449,0.9495896834701055,46.893317702227435,0,0,Low
BATCH_04489,Bangalore,Line_B,1197,911,867,44,32,0.2,9,High,C,Engine,North,1,0.7610693400167085,0.048298572996706916,0.9517014270032931,35.126234906695935,1,1,Low
BATCH_04490,Bangalore,Line_D,1113,982,918,64,31,0.04,5,Medium,C,Electronics,East,0,0.8823000898472596,0.06517311608961303,0.9348268839103869,31.568228105906314,1,0,Low
BATCH_04491,Chakan,Line_D,1000,891,833,58,43,0.17,10,Low,C,Transmission,West,1,0.891,0.06509539842873176,0.9349046015712682,48.260381593714925,1,0,Low
BATCH_04492,Chakan,Line_C,807,755,717,38,31,0.17,6,Medium,B,Engine,East,0,0.9355638166047088,0.05033112582781457,0.9496688741721855,41.05960264900662,0,0,Low
BATCH_04493,Chakan,Line_B,941,706,683,23,35,0.18,5,Low,A,Transmission,South,0,0.7502656748140276,0.032577903682719546,0.9674220963172805,49.57507082152975,0,0,Low
BATCH_04494,Bangalore,Line_B,703,656,649,7,32,0.55,3,Medium,B,Axle,West,0,0.9331436699857752,0.010670731707317074,0.989329268292683,48.78048780487805,0,0,Medium
BATCH_04495,Chakan,Line_B,1063,848,832,16,37,0.34,11,Low,A,Transmission,South,0,0.7977422389463782,0.018867924528301886,0.9811320754716981,43.632075471698116,0,0,Medium
BATCH_04496,Chakan,Line_C,1244,1241,1186,55,32,0.17,11,High,C,Axle,West,1,0.997588424437299,0.0443190975020145,0.9556809024979855,25.7856567284448,1,1,Low
BATCH_04497,Bangalore,Line_B,1097,1067,1030,37,44,0.31,11,Medium,B,Engine,East,0,0.9726526891522334,0.03467666354264293,0.9653233364573571,41.23711340206186,0,0,Low
BATCH_04498,Bangalore,Line_A,804,775,754,21,32,0.46,2,Medium,C,Brake,South,0,0.9639303482587065,0.027096774193548386,0.9729032258064516,41.29032258064516,1,0,Medium
BATCH_04499,Chakan,Line_D,1023,1048,995,53,36,0.47,7,High,A,Electronics,South,1,1.024437927663734,0.05057251908396947,0.9494274809160306,34.351145038167935,0,1,Medium
BATCH_04500,Chakan,Line_D,1078,918,876,42,31,0.1,3,Low,B,Brake,South,0,0.8515769944341373,0.0457516339869281,0.954248366013072,33.769063180827885,0,0,Low
BATCH_04501,Chakan,Line_D,750,571,539,32,40,0.26,10,Low,C,Axle,North,1,0.7613333333333333,0.05604203152364273,0.9439579684763573,70.05253940455341,1,0,Low
